,Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,class
17941,166784,35615724,32.2815,-1.9222,-2.43,1,29.9694,-0.0664,1.1288,-1,Zmumu
17942,167098,258529715,27.0517,1.3846,-2.9572,1,25.8355,0.0101,-0.0306,1,Zee
17943,167830,120475486,46.7434,-1.3902,-2.0926,1,40.3826,-0.7519,1.0007,-1,Zee
17944,173406,200084146,26.8547,0.1124,0.0526,-1,48.5826,-1.6089,-2.931,1,Zee
17945,173389,683903025,25.6729,0.0519,2.583,-1,26.0684,2.3412,-0.7309,1,Zee
17946,163796,131343907,47.805,-1.5443,2.3509,1,29.3867,0.0285,-1.1415,-1,Zmumu
17947,171484,260832083,49.9151,0.6638,-1.119,-1,31.3587,1.3275,2.1336,1,Zee
17948,172802,288075214,39.3991,0.1232,1.5525,1,25.4057,-0.9829,-0.8801,1,Zee
17949,166895,118906191,15.9524,1.8013,1.7523,1,48.6706,-0.4697,-2.5224,-1,Zmumu
17950,167102,368566117,35.4513,-0.963,-2.314,-1,40.8348,0.3594,0.7908,1,Zmumu
17951,165617,101897006,39.4802,-1.2297,0.4091,1,44.7287,-0.5745,3.1085,-1,Zmumu
17952,166033,517728159,19.0754,-1.5224,1.5334,1,13.7792,1.1443,-1.3657,-1,Zmumu
17953,167102,329024456,37.2408,0.6251,-0.943,-1,37.8637,-0.6374,2.4918,1,Zmumu
17954,163589,24016461,18.0976,1.1507,-0.2785,-1,46.1145,-0.1615,2.8301,1,Zmumu
17955,173381,171538184,40.0377,0.0474,-0.4946,-1,48.5005,-0.4201,2.4359,1,Zmumu
17956,171876,601962842,43.0569,-1.1379,-2.7929,-1,25.1517,-0.7605,0.9693,1,Zee
17957,166923,112163196,56.7687,-0.9414,1.4913,-1,28.7624,0.9696,-2.335,-1,Zee
17958,173198,80839583,48.6061,1.3677,-2.9581,-1,42.3655,1.0155,0.2486,1,Zee
17959,167830,300310440,43.8413,0.6352,-1.2575,1,42.4292,1.0364,1.7006,-1,Zee
17960,173381,179030646,40.8302,0.3908,-0.603,-1,17.9158,-0.8954,-3.0431,1,Zmumu
17961,172952,570415441,46.0134,1.2624,-1.5358,-1,35.3851,0.5042,1.4605,1,Zmumu
17962,170759,392582014,40.203,-2.2944,-0.901,-1,51.1044,-2.134,2.1539,1,Zee
17963,163738,146001323,37.8979,1.4683,-1.7542,-1,26.2797,-0.0481,1.7,1,Zee
17964,167102,317510339,44.8594,0.676,-2.8665,-1,45.5314,0.2105,0.2522,1,Zmumu
17965,173692,1240874988,23.8498,-1.6907,1.2876,-1,23.7387,0.8414,-2.0957,1,Zmumu
17966,166438,445089333,13.8916,-2.3461,-0.492,1,9.7543,1.0185,2.7315,1,Zmumu
17967,167830,320934331,31.0903,1.363,0.25,1,37.7901,1.2974,-2.668,1,Zee
17968,166923,88045,28.2873,1.9203,-0.5426,-1,83.5087,2.1309,2.8356,1,Zee
17969,166966,61249301,42.6151,-2.0744,-1.3495,-1,40.0632,-1.4028,1.7434,-1,Zee
17970,173692,304037787,117.157,-0.0057,-0.6822,-1,12.5631,0.9423,2.5065,-1,Zmumu
17971,167098,195403238,38.8844,-1.829,-2.0824,-1,39.6648,-2.4894,0.4177,1,Zee
17972,166049,377080682,39.0666,0.6479,-2.7754,1,40.8523,1.6149,0.3678,-1,Zee
17973,166967,87126163,82.8515,-1.9199,-2.319,1,33.9746,-1.847,1.395,-1,Zee
17974,163286,109908152,29.4642,0.7274,-3.0675,1,37.4883,2.2096,0.499,1,Zee
17975,173381,250876446,33.4912,-2.3431,1.2338,1,28.9212,-0.5394,-1.7647,-1,Zmumu
17976,166438,117794561,48.6518,-0.3476,-2.4009,-1,44.9973,-0.2156,0.482,1,Zmumu
17977,170759,416106073,37.6504,-1.6926,2.4114,1,30.8016,-0.4549,-1.0225,-1,Zee
17978,166438,300502239,29.3029,-1.1328,0.5817,-1,42.5125,-0.5766,-2.4553,1,Zee
17979,172630,128641343,40.5835,-2.1511,0.9732,1,40.4831,-1.0988,-2.2369,-1,Zee
17980,173406,234226543,27.8623,-1.9694,-2.5463,1,28.2278,0.3835,0.3941,-1,Zee
17981,166784,35488848,33.3013,-1.3523,-2.2797,1,17.566,1.2252,-0.0312,-1,Zmumu
17982,172630,134358752,34.9147,0.2324,2.4053,-1,37.1302,1.307,-0.4204,1,Zee
17983,166784,17489819,31.5947,1.1156,-2.9937,1,36.2933,-0.3355,-0.1272,-1,Zmumu
17984,172630,133179081,26.0382,0.2741,2.7593,1,40.8426,0.4339,0.2591,-1,Zee
17985,163589,17367684,42.7209,1.8729,-1.4593,-1,35.1732,1.9063,2.1877,1,Zmumu
17986,165570,195882181,41.3699,-0.6822,-0.6213,-1,36.7363,0.4809,2.4536,1,Zee
17987,163301,10588759,43.3965,0.687,3.0442,-1,47.4812,1.1672,-0.1065,1,Zee
17988,166438,312094907,38.8771,1.0624,-1.9082,1,25.4272,0.2679,1.1384,-1,Zee
17989,173692,599499026,43.7888,-1.455,-2.5411,-1,43.3864,-2.2052,0.1802,1,Zmumu
17990,173692,1221331174,49.5581,-0.8252,2.5995,1,32.8369,0.4972,-0.3981,-1,Zmumu
17991,165548,637125404,52.4568,-1.3906,0.6869,-1,61.9986,-0.0173,0.2155,1,Zmumu
17992,166895,436547402,28.8562,-2.1012,0.3312,-1,28.8132,-0.0618,-2.8714,1,Zmumu
17993,173406,202070329,30.0277,1.5951,1.8295,1,50.0017,1.0654,-1.172,-1,Zee
17994,163738,97858196,35.6774,0.1674,1.8729,1,48.3779,-1.5758,-1.1239,-1,Zee
17995,166784,54802435,39.3058,-1.5225,1.1505,1,48.4379,-0.8138,-1.9947,-1,Zmumu
17996,171876,600494560,28.1607,-2.0438,-2.9637,-1,32.1547,-0.4963,-0.2689,1,Zee
17997,172630,137135301,33.955,1.597,-0.5457,-1,27.358,1.381,2.495,1,Zee
17998,167098,277964196,37.6797,0.5823,-0.4534,-1,42.8044,1.6822,2.8169,1,Zee
17999,171446,203409702,52.1815,-0.9914,-2.072,-1,28.4734,-2.5163,1.0102,-1,Zee
18000,167098,57525664,32.4432,-1.8744,0.7354,-1,45.3686,-1.4415,-2.6771,1,Zee
18001,166784,46194686,30.7713,1.6528,-0.1535,1,27.3749,-0.4197,3.1086,-1,Zmumu
18002,166922,81580926,40.6951,-1.7363,0.1222,1,49.461,-2.208,3.0749,1,Zee
18003,172802,317604234,54.4982,0.8399,-1.9758,-1,38.9477,1.3868,1.6976,1,Zee
18004,172952,164606351,25.5307,0.1919,2.282,1,39.6801,2.1242,-0.5139,-1,Zee
18005,166895,435670449,44.786,1.6675,-2.6834,-1,36.5219,0.5801,0.631,1,Zmumu
18006,172163,183519617,43.9383,1.6064,-2.1273,1,42.8521,2.0871,1.1451,-1,Zee
18007,173406,225272140,44.0667,0.1486,-1.4472,-1,41.2838,-1.2042,1.8008,1,Zee
18008,172802,252617141,27.0042,-0.7023,-1.8935,1,28.2777,1.2605,1.2262,-1,Zee
18009,173692,1236717320,16.388,-0.3441,-2.3208,1,50.3321,0.4867,1.2895,-1,Zmumu
18010,171484,260292210,32.6369,0.3792,-1.0093,1,33.1556,2.1069,2.0959,-1,Zee
18011,172411,451108841,36.6049,-2.2588,1.2484,1,41.6942,-1.3421,-1.9096,-1,Zmumu
18012,173381,332674345,35.0235,-2.0571,0.4579,1,28.024,-0.159,-2.8318,-1,Zmumu
18013,163796,121691279,35.9731,2.0333,2.1128,-1,48.2826,1.6868,-0.8659,1,Zmumu
18014,167102,184344007,36.9797,-1.0241,2.866,1,44.5219,-2.0227,-0.1977,-1,Zee
18015,167830,227782277,25.4519,0.6174,-0.8424,1,47.701,1.6279,2.3628,1,Zee
18016,172163,574904107,48.0241,0.9305,-1.0852,-1,85.9693,-0.0556,-2.0703,1,Zee
18017,172163,574357062,32.6391,-1.0026,-0.8142,-1,74.0134,-0.4237,-3.0213,-1,Zee
18018,165617,148825765,23.2685,-1.1227,0.4669,-1,18.0145,1.4413,-2.3271,1,Zmumu
18019,172952,309773644,36.4111,0.1621,-0.5396,-1,33.912,2.0742,2.6227,1,Zee
18020,173692,570540654,43.6804,-1.4944,-0.3909,1,45.5207,-1.5531,2.9933,-1,Zmumu
18021,167830,71673767,29.2764,-0.1969,-1.9422,1,80.7671,-0.3048,1.4928,-1,Zee
18022,167098,250644980,41.1424,0.7316,-0.2211,1,39.9575,1.9363,2.8484,-1,Zee
18023,167830,246932584,32.7595,0.2387,-2.782,-1,93.5666,-0.2449,-1.0587,-1,Zee
18024,173692,373004892,45.0587,1.1502,2.6905,-1,54.3675,0.7978,-1.6266,1,Zmumu
18025,173406,196099380,29.6328,0.7499,2.3868,1,60.914,1.9145,-0.7261,-1,Zee
18026,160957,9890285,40.6231,1.8197,-2.9411,-1,46.2932,1.0868,0.3147,1,Zmumu
18027,173198,1051914249,37.178,0.5393,0.0553,-1,30.7952,1.927,-2.7359,1,Zee
18028,167807,1182869662,53.7801,-1.0815,2.034,-1,33.4117,-0.4404,-1.2023,1,Zmumu
18029,173692,316657546,30.7544,1.1409,2.9973,1,42.3375,-0.2899,-0.4911,-1,Zmumu
18030,167913,12765570,31.2201,-1.7549,3.1165,1,46.0709,-1.4475,-0.7348,-1,Zee
18031,167098,258506797,32.4917,1.6427,0.8582,1,38.8742,0.1624,-1.6566,-1,Zee
18032,165617,104110755,42.3563,0.9176,0.1422,-1,45.781,0.5336,-2.5604,1,Zmumu
18033,173692,542821810,24.6068,-1.3175,-1.1136,1,24.1781,1.0619,1.9585,-1,Zmumu
18034,170759,395346418,29.0998,0.4155,1.955,1,36.2282,2.1552,-1.2086,-1,Zee
18035,166438,38068687,31.4786,-0.3233,-0.7421,-1,96.3373,0.118,2.8951,-1,Zmumu
18036,167098,349430886,38.1784,-1.4041,2.6062,-1,54.1586,-1.8505,-0.2885,-1,Zee
18037,173198,1059441525,32.9034,1.253,-3.0859,-1,48.6847,2.4307,-0.7133,1,Zee
18038,160957,84551519,27.92,1.6345,0.3355,-1,23.5107,0.2291,2.6732,1,Zmumu
18039,173381,233326741,66.5551,-1.0471,-1.2969,1,9.7273,1.5637,1.9789,-1,Zmumu
18040,166438,681115459,43.8544,-0.6333,-1.076,1,65.8575,-1.3287,1.7701,1,Zee
18041,172163,191946525,43.5311,0.0272,0.0938,-1,38.8788,-0.8948,-3.0238,1,Zee
18042,165570,222780485,27.0721,-1.0757,0.4937,-1,32.1239,0.3558,-2.5221,1,Zee
18043,166033,480228405,42.6047,0.7823,-2.2129,1,40.0517,-0.1905,0.5476,-1,Zmumu
18044,166033,473024437,46.8534,-1.1927,-1.055,-1,44.1566,-0.614,2.021,1,Zmumu
18045,172411,451277850,21.9924,-1.5296,-0.5697,-1,32.2662,1.3544,2.5175,1,Zmumu
18046,172014,207780866,37.7291,0.4968,-2.2232,1,48.1059,-0.5968,0.4394,-1,Zee
18047,170759,413932207,54.8557,0.4187,-2.7772,-1,32.9962,1.414,-0.3537,1,Zee
18048,173692,549568053,30.5578,1.459,-1.4059,-1,47.615,0.2706,2.0367,1,Zmumu
18049,173381,179676599,68.6312,1.4909,2.4242,1,24.2486,0.485,-0.3014,-1,Zmumu
18050,166438,444085525,52.6174,-0.579,-2.1566,-1,38.3799,-0.818,0.9347,1,Zmumu
18051,170759,392960490,40.1311,-0.1887,3.136,1,53.3513,0.4117,-0.2255,-1,Zee
18052,166782,382572273,31.5576,0.0941,2.7796,1,36.3221,-1.3011,-0.5186,1,Zee
18053,166895,143349260,37.5306,1.2037,-2.1509,-1,42.5682,0.1832,0.8298,1,Zmumu
18054,166895,335875889,14.4776,-1.2596,2.6387,-1,24.5365,0.8577,-0.9015,1,Zmumu
18055,173406,230258790,42.5631,0.0289,1.1998,-1,40.615,0.9899,-1.979,1,Zee
18056,173692,356650576,51.849,1.3334,0.2986,1,47.6215,0.9301,-2.7323,-1,Zmumu
18057,166438,804163061,33.345,1.842,0.7689,1,44.5967,1.6766,-2.2923,-1,Zee
18058,163589,3687099,34.485,1.3354,-2.7218,1,26.682,-0.7205,0.5,-1,Zmumu
18059,173692,1244770092,40.7389,1.1202,-0.2863,-1,30.6292,-0.3396,2.8693,1,Zmumu
18060,166895,175734341,37.9395,-1.3531,1.5473,-1,41.5818,-0.2902,-1.3901,1,Zmumu
18061,165570,26753381,29.9361,0.063,-0.2453,-1,27.9156,1.7158,2.8827,1,Zee
18062,173198,80269292,35.0161,-2.1646,2.7076,-1,71.9369,-1.7992,0.5411,1,Zee
18063,166841,852088311,34.4249,0.3486,0.5581,1,32.0866,0.1241,3.1096,1,Zee
18064,163817,689872448,47.9126,-0.4927,1.1657,1,40.9356,-1.0395,-1.9751,-1,Zee
18065,166438,44668614,34.9999,1.4965,0.55,-1,35.4324,0.0232,-2.6124,1,Zmumu
18066,173406,209599289,38.0277,-1.7295,0.0606,1,50.833,-2.1995,3.1093,-1,Zee
18067,165548,653961643,14.2284,-1.3546,2.3545,-1,10.8884,1.8695,-0.285,1,Zmumu
18068,166841,851743318,43.5004,-0.1089,-2.4394,1,37.5619,-1.109,0.3643,-1,Zee
18069,170759,414409145,38.9764,-2.2883,2.061,-1,44.7904,-2.5045,-1.1362,1,Zee
18070,167098,320958721,41.4126,0.599,-1.5465,1,44.2216,0.5535,1.564,-1,Zee
18071,173381,215530651,12.1233,-1.9678,-0.0009,1,12.1835,2.0404,2.9829,-1,Zmumu
18072,173430,214646593,20.9665,-1.0238,-1.8489,-1,31.851,1.2732,1.4779,1,Zmumu
18073,163817,688041119,41.5433,-2.1424,1.9358,1,47.646,-2.368,-0.4534,1,Zee
18074,171876,573501790,43.0762,0.153,-2.8427,1,35.351,1.183,0.3171,-1,Zee
18075,163817,691863030,37.6644,-0.4225,2.2099,-1,38.0281,-1.8693,-0.7465,-1,Zee
18076,173692,1239095530,8.7469,-1.3595,0.7881,1,18.0814,1.7652,-2.1067,1,Zmumu
18077,160957,59082041,50.5346,-0.945,-1.7234,1,40.7908,-1.1179,1.3098,-1,Zmumu
18078,163589,48120707,30.1509,1.8924,-1.1598,-1,37.8514,0.2807,2.5101,1,Zmumu
18079,172952,397622167,28.9069,-0.8827,1.4017,1,42.4254,-2.5107,-1.2563,-1,Zee
18080,160957,84075561,46.0931,-0.4273,-0.576,-1,39.339,0.2933,2.4983,1,Zmumu
18081,166438,296535145,25.553,-0.0245,2.8704,-1,42.1644,-1.8307,-0.4395,-1,Zee
18082,167913,183917922,30.4935,-0.7004,-2.1837,-1,26.9063,1.3742,0.7547,1,Zee
18083,173389,690514371,27.47,1.1482,-0.7354,-1,40.4615,2.1856,2.481,1,Zee
18084,171446,199911470,77.9912,1.0866,-0.0622,1,40.2626,0.439,3.1228,1,Zee
18085,165617,142983483,33.7992,-1.1415,-1.4149,-1,42.9687,0.0368,1.4121,1,Zmumu
18086,163796,97671488,67.2921,-0.0625,-1.8533,1,29.9834,0.4151,1.6515,-1,Zmumu
18087,171117,15982647,37.0606,0.5982,-3.1031,1,33.307,1.7558,0.1772,-1,Zee
18088,173381,250092792,21.1246,1.8969,-1.7861,-1,11.7234,-0.6882,1.3486,-1,Zmumu
18089,163796,131413191,39.2059,-0.9147,0.3412,1,28.0135,0.8831,2.833,-1,Zmumu
18090,172802,315713103,31.7692,0.8209,-1.8357,-1,44.419,-1.3047,0.5664,-1,Zee
18091,173381,179682822,51.9514,0.2201,-2.2957,1,37.0315,-0.3542,1.3844,1,Zmumu
18092,166895,57228144,43.8356,-0.6372,-2.6927,1,30.8661,0.6398,0.2139,-1,Zmumu
18093,166782,358296045,30.9608,1.6163,1.8614,1,29.7874,1.9903,-0.8203,-1,Zee
18094,167102,364256429,43.2383,0.9623,-0.1553,1,50.7936,1.1871,-1.9933,-1,Zmumu
18095,173406,231870291,46.0819,-1.3814,0.0958,1,46.0454,-2.0729,3.1264,-1,Zee
18096,165548,662020012,19.5622,-2.2801,0.8073,-1,36.689,-0.9336,-2.6639,1,Zmumu
18097,172802,254063725,41.061,0.0712,2.3277,-1,49.1643,0.5,-0.8526,1,Zee
18098,166784,25449975,17.1341,-1.8952,1.1218,1,13.6307,0.8861,-2.5084,-1,Zmumu
18099,173381,235639602,52.073,-1.5158,-1.1064,-1,72.1806,-0.4573,-2.185,1,Zmumu
18100,173692,352546528,71.394,1.1983,-1.4804,1,25.1661,-0.3923,-2.8705,-1,Zmumu
18101,173198,77269162,47.0449,0.2184,-3.0191,1,42.6394,0.5985,0.0912,-1,Zee
18102,166438,108705239,55.4276,-2.1917,-1.3793,-1,28.8545,-0.9632,2.634,1,Zmumu
18103,163301,9689658,49.3653,-1.0254,-2.4702,1,55.6933,-0.7515,0.6047,-1,Zee
18104,167102,357663451,21.2629,-2.0908,-1.0072,-1,30.3186,0.2641,2.5608,1,Zmumu
18105,165570,122083910,47.4904,-0.7983,-1.2745,1,48.6893,-0.807,1.9309,-1,Zee
18106,166895,112897320,37.9624,-1.8497,-0.3589,-1,18.9625,0.408,2.7804,1,Zmumu
18107,171446,199791796,33.8502,-0.3516,-2.8562,1,33.1942,0.5609,0.1991,1,Zee
18108,170759,420926210,41.9113,1.9182,-0.6879,-1,63.93,1.5847,2.0584,-1,Zee
18109,166049,188292983,30.828,1.0341,-2.3505,-1,64.0403,1.1469,0.8059,1,Zee
18110,165548,601374000,34.6211,0.3424,-2.188,1,44.4804,-0.7037,1.2739,-1,Zmumu
18111,173381,256698902,36.6607,1.4142,-2.0,-1,57.2004,1.6081,1.1018,1,Zmumu
18112,166784,35932212,27.4884,1.5477,-1.0252,-1,39.4116,-0.1699,2.0776,1,Zmumu
18113,170759,393155895,45.0763,-0.7226,0.9541,-1,46.1629,-0.9399,-2.1835,1,Zee
18114,165617,98915571,38.9443,0.6206,-1.1335,1,32.6874,-0.7369,1.8989,-1,Zmumu
18115,173692,527202980,41.5446,-0.3736,1.0518,-1,43.2744,-0.1553,-2.038,1,Zmumu
18116,166890,251132728,28.2618,-0.6963,2.6103,1,25.0197,1.9536,-0.7284,1,Zee
18117,166438,303198425,26.5092,1.1168,-0.9666,1,30.384,-0.8636,2.5304,-1,Zee
18118,166782,237366790,27.9857,-0.0416,0.2447,-1,38.8131,1.2148,-3.0303,1,Zee
18119,166438,109598051,44.2431,-0.4746,-1.749,-1,45.696,-0.0358,1.4966,1,Zmumu
18120,166438,38140925,13.6522,1.4944,0.6059,-1,77.3169,-0.3118,2.7828,1,Zmumu
18121,166701,686574613,76.4505,0.1492,-2.584,1,24.3464,0.0274,0.642,-1,Zmumu
18122,165548,579264335,13.9975,-2.0846,-0.0372,-1,8.1,1.6457,-2.7153,1,Zmumu
18123,165617,87200730,43.7539,-1.2458,-2.5078,1,61.5651,-0.4065,1.9644,-1,Zmumu
18124,166895,430082660,36.2858,1.8503,-2.6498,-1,33.9972,0.5046,0.4825,1,Zmumu
18125,166033,514392349,30.2599,-1.5967,0.9651,-1,32.5909,0.1822,-2.2627,1,Zmumu
18126,166438,298964185,45.9157,0.4633,0.5515,-1,44.3275,0.2028,-2.7922,1,Zmumu
18127,173692,573465286,46.4919,-1.865,3.0816,1,43.9813,-1.5313,0.3581,-1,Zmumu
18128,167830,355724756,44.1507,0.1163,-2.4048,-1,39.9846,-0.1364,0.8529,1,Zee
18129,173389,508015259,41.5477,0.2608,-2.097,1,42.5252,1.1541,1.1252,-1,Zee
18130,165570,82202362,42.2376,-0.4251,-2.2153,-1,52.5026,0.7699,0.595,1,Zee
18131,170759,418812030,48.219,-0.2653,-0.8714,1,43.1748,-0.0321,2.1375,-1,Zee
18132,163233,2396129,32.2567,1.3497,0.9989,-1,25.2424,-0.7559,-2.1222,1,Zmumu
18133,166438,54655867,60.7854,0.0808,0.385,-1,34.977,-0.2045,2.931,1,Zmumu
18134,172014,207159331,31.4728,-0.5076,-3.0416,-1,44.7043,-1.7103,0.218,1,Zee
18135,173381,207580820,24.956,-1.7246,2.7928,1,25.8278,0.6533,-0.1864,-1,Zmumu
18136,172952,355315127,29.8159,0.8872,-2.0696,1,50.0956,2.0271,1.3194,-1,Zee
18137,173692,749769159,30.0002,-1.7778,1.1359,1,28.9268,0.2569,-1.9496,-1,Zmumu
18138,167913,256419750,29.9194,1.0117,-1.6226,1,32.5424,1.7228,1.4182,-1,Zee
18139,166438,444340287,44.6636,1.6155,-3.0574,-1,44.3386,0.5957,-0.8866,1,Zmumu
18140,166438,679725956,36.3993,-1.2693,-1.1778,-1,68.9406,-0.2365,1.9102,-1,Zee
18141,166784,35508749,9.8586,-2.1205,-2.4347,-1,44.0634,0.3725,0.7911,1,Zmumu
18142,173692,1243538686,43.3597,0.7248,-1.6018,-1,43.0614,0.462,1.7407,1,Zmumu
18143,167098,56864033,38.7514,-0.1589,1.9174,1,43.4897,0.8656,-1.495,-1,Zee
18144,167098,319950049,33.461,-0.8436,-0.1113,-1,32.6169,0.9324,3.0386,1,Zee
18145,173692,318863876,42.6118,-0.6458,-0.459,1,43.6692,-0.1731,2.4518,-1,Zmumu
18146,173381,259498601,33.2482,-1.941,-0.5374,1,48.5479,-0.0043,-0.9512,-1,Zmumu
18147,173389,160797753,33.6331,1.6277,-0.0267,1,39.8751,0.2869,3.088,-1,Zee
18148,173381,153289903,46.7375,-1.5426,2.1759,-1,42.6711,-1.6101,-0.9706,1,Zmumu
18149,167102,315709635,24.0614,-1.4256,-0.9294,-1,24.539,0.9802,2.0018,1,Zmumu
18150,173692,585878235,20.5752,1.7066,-1.8135,1,34.7691,-0.7466,1.5011,-1,Zmumu
18151,172014,108803102,28.3784,0.3588,-1.4757,1,58.7586,-1.0188,1.5725,-1,Zee
18152,173430,210078872,38.3905,-1.1283,1.8654,1,48.8586,-0.4318,-0.7377,-1,Zmumu
18153,173692,566609583,32.498,0.4294,-2.4073,-1,36.9225,0.5567,-0.2611,1,Zmumu
18154,167807,1097158219,44.2972,0.4897,-1.6957,1,42.0343,-0.2019,1.4617,-1,Zmumu
18155,173381,264471545,41.7479,-1.5503,0.8341,-1,14.0581,0.9846,-2.511,1,Zmumu
18156,167098,323548534,60.488,-2.328,-2.8113,1,52.0077,-2.2536,0.6116,-1,Zee
18157,166784,40617943,25.588,-1.5184,2.442,1,24.9028,0.8223,-0.6346,-1,Zmumu
18158,172163,497363143,32.701,1.3915,1.588,-1,31.0218,0.121,-1.5132,-1,Zee
18159,173692,381671285,43.3201,-2.0415,1.4669,-1,18.7635,-0.0226,-2.3074,1,Zmumu
18160,173692,1217603180,16.5827,-1.2956,-0.9898,1,15.3053,1.33,2.6241,-1,Zmumu
18161,160957,127164725,11.7702,-2.2267,-0.1858,1,14.7121,0.7772,-2.7296,-1,Zmumu
18162,171117,13858142,49.4749,1.2094,-0.9617,-1,32.3645,1.2384,2.3754,1,Zee
18163,173692,574240558,42.9556,1.5496,2.3803,1,43.4031,1.3365,-0.8159,-1,Zmumu
18164,173692,394413431,35.101,1.3304,-1.88,1,35.4599,-0.0813,1.3237,-1,Zmumu
18165,173692,1244277763,43.319,-0.9359,2.5338,1,34.4387,-2.0494,-0.6897,-1,Zmumu
18166,170759,417241442,36.2724,0.9995,2.671,-1,44.2931,0.0241,-0.714,1,Zee
18167,167098,359554729,48.0601,-1.1219,0.8085,-1,38.2263,-1.6265,-2.451,1,Zee
18168,173692,362476661,32.776,0.5455,-0.6637,-1,45.6623,-0.9101,2.6908,1,Zmumu
18169,167830,293708547,34.1593,1.0991,3.1399,1,50.1383,0.2669,-1.0335,-1,Zee
18170,171876,568761928,28.99,-0.3439,-1.677,-1,49.2708,-0.22,1.3924,-1,Zee
18171,172163,321060306,53.6204,1.6902,-0.8493,1,40.8539,2.4057,1.3289,-1,Zee
18172,165548,629418390,32.8569,2.0722,-0.1762,-1,38.0953,0.635,3.1068,1,Zmumu
18173,166782,360676768,40.8846,-2.2663,-1.2383,-1,43.7947,-1.654,1.9363,1,Zee
18174,166033,440412317,21.1061,-0.7842,0.9117,-1,107.272,-0.0204,2.8745,1,Zmumu
18175,167830,96274718,32.6421,0.6688,-2.0505,-1,31.0258,-1.6902,1.2239,1,Zee
18176,167102,296059205,38.8455,1.4007,1.0691,1,36.6158,0.3904,-2.2391,-1,Zmumu
18177,172952,1034161012,45.626,1.6642,-1.9665,1,39.2423,0.8728,1.2469,-1,Zmumu
18178,173692,309390732,33.4587,-2.0084,1.9449,-1,32.9871,-0.2535,-1.2911,1,Zmumu
18179,173692,381406425,43.5515,-0.0746,-3.1243,1,47.4842,-0.1468,-0.0371,-1,Zmumu
18180,167102,384793141,20.8741,-1.4668,-2.3413,1,40.4682,0.6029,0.2294,-1,Zmumu
18181,167830,354168275,47.5805,-1.4505,0.4149,1,25.2891,-0.1343,-2.3254,-1,Zee
18182,166782,403686273,47.0478,0.182,-0.0727,-1,54.8989,-0.0212,2.202,1,Zee
18183,165548,632578874,52.5012,-0.9811,-0.4124,1,43.0907,-1.2054,2.3298,-1,Zmumu
18184,173198,86119212,39.6374,-0.8517,0.0082,-1,50.3116,-0.254,3.0151,1,Zee
18185,173381,159125697,34.3528,1.138,-0.8186,-1,34.3433,0.0497,2.0447,1,Zmumu
18186,167102,183902802,30.9699,-0.6692,1.5319,-1,30.1471,-2.1565,-1.5882,1,Zee
18187,170759,405930179,30.8041,-0.3217,0.5695,-1,39.2983,-1.8156,3.105,1,Zee
18188,167098,33512598,44.3613,0.2347,2.0772,-1,41.9314,-0.3142,-1.2604,1,Zee
18189,167098,325939653,41.7032,-0.6717,-2.453,1,48.5975,-1.1458,0.8376,-1,Zee
18190,163233,89220,24.9056,-1.7146,2.0534,-1,27.0169,0.5403,-1.3678,1,Zmumu
18191,172163,568277962,46.8993,-1.5064,0.2778,1,52.0294,-1.6816,-2.975,-1,Zee
18192,166967,102587390,51.7299,-1.9237,-0.2664,1,64.6913,-2.2067,2.6875,1,Zee
18193,173692,358071997,38.4077,1.4101,-0.3346,-1,39.2778,0.3394,2.5982,1,Zmumu
18194,166438,271810304,37.4009,0.1252,-1.9871,1,53.3036,-0.4563,0.9304,-1,Zmumu
18195,172802,287001541,43.8127,-0.1513,1.2229,1,37.1797,-1.1049,-1.911,-1,Zee
18196,173406,228345688,93.1854,0.5096,-1.9868,-1,48.0575,0.8871,-0.6362,1,Zee
18197,166784,15519017,48.7263,-1.9897,2.0776,-1,41.9633,-1.391,-0.2475,1,Zmumu
18198,167102,304226554,35.7941,0.2794,-2.7966,-1,43.3718,-0.8622,0.5532,1,Zmumu
18199,171484,267521138,49.9371,-1.3874,-2.7225,1,26.4254,-1.28,0.5375,1,Zee
18200,173381,240988033,22.8088,1.9979,3.1018,-1,28.2238,-0.6253,0.7596,1,Zmumu
18201,172163,567187646,44.9148,-1.6181,-0.0409,-1,42.4025,-2.0364,2.9223,1,Zee
18202,166895,80203992,27.958,-1.8336,-0.7518,1,24.8821,-0.1205,2.8592,-1,Zmumu
18203,173381,244009740,42.6824,1.9723,1.6041,1,38.7639,1.2071,-2.3187,-1,Zmumu
18204,173692,522763411,46.0095,-0.4107,0.227,-1,45.2252,-0.5023,2.9792,1,Zmumu
18205,172802,314352939,47.0765,-1.5731,2.757,1,37.7482,-0.7587,-0.1794,-1,Zee
18206,173406,199082348,30.2307,-1.9836,-2.7068,-1,38.4159,-0.1287,0.5394,1,Zee
18207,167830,349592493,28.852,-0.1624,2.5695,1,32.0326,-2.0974,-0.317,-1,Zee
18208,172952,360729785,41.6834,2.1268,2.5405,1,38.5347,1.2477,-0.6406,-1,Zee
18209,160957,2895556,43.7202,-0.6502,-1.9513,1,48.4146,-0.3586,1.2357,-1,Zmumu
18210,167830,354451348,38.869,-1.2244,2.1867,1,41.2084,-2.0952,-1.06,-1,Zee
18211,167098,252997657,30.4071,0.9209,0.3466,1,35.585,1.8874,-2.9636,-1,Zee
